time,roof mechanical,DB,WB,Scored Labels
8/6/2016 9:23:00 AM,116.65,79,74,123.230895996094
8/27/2016 9:51:00 PM,-133.1,77,64,-125.65096282959
2/12/2016 6:51:00 AM,-81.6,16,12,-110.175430297852
9/22/2016 6:51:00 AM,-116.3666667,69,60,-110.400283813477
7/10/2016 4:41:00 AM,-66.2,66,65,-60.7001914978027
6/19/2016 11:51:00 PM,-174.3,66,61,-168.200790405273
11/4/2016 1:51:00 PM,0,59,46,0.440668314695358
7/16/2016 3:51:00 AM,-55.6,77,69,-75.6392822265625
6/8/2016 2:51:00 PM,-145.1,54,52,-140.593902587891
10/30/2016 1:51:00 PM,0,75,65,-9.24565124511719
5/28/2016 1:51:00 AM,59.9,73,65,37.779857635498
7/3/2016 4:51:00 AM,-184.55,65,58,-166.843200683594
12/1/2016 12:51:00 AM,0,52,51,0.051714614033699
8/14/2016 6:31:00 PM,116.45,86,77,113.63516998291
3/4/2016 1:51:00 AM,65.05,32,29,66.8901290893555
5/19/2016 7:51:00 PM,-87.6,58,50,-61.4980773925781
9/24/2016 11:51:00 PM,-116.8,60,51,-118.533699035645
11/1/2016 11:51:00 AM,0,56,48,-1.05405271053314
2/11/2016 6:51:00 PM,-148.5,22,16,-110.175430297852
6/2/2016 6:51:00 AM,-83.1,64,59,-72.2275619506836
7/22/2016 4:51:00 PM,94.65,93,76,-74.0443344116211
1/30/2016 5:51:00 PM,195.35,39,31,193.095840454102
12/3/2016 2:51:00 AM,0,43,37,-0.630276441574097
11/19/2016 3:51:00 AM,0,51,46,1.49318158626556
1/10/2016 11:05:00 AM,187.6,57,56,179.928512573242
4/16/2016 5:51:00 AM,-63.35,45,40,-65.7012786865234
3/8/2016 5:51:00 AM,69.6,48,41,-28.1884899139404
2/15/2016 6:24:00 PM,-112.55,30,29,-105.472991943359
11/5/2016 3:51:00 AM,0,46,39,0.292188555002213
5/30/2016 4:51:00 PM,70.25,76,70,74.5888442993164
9/23/2016 7:51:00 AM,-115.7,69,64,-111.487312316895
2/12/2016 3:51:00 PM,-116.5,26,20,-125.077499389648
3/3/2016 6:51:00 AM,66.6,26,21,65.7847900390625
6/22/2016 5:51:00 AM,-180.95,69,60,-102.287071228027
12/30/2016 11:51:00 AM,0,39,32,-4.27362155914307
5/6/2016 7:51:00 AM,-118.7,48,47,-124.711715698242
2/13/2016 6:51:00 AM,-76.15,21,17,-91.8591766357422
7/9/2016 12:51:00 PM,-88.95,72,67,-86.0792236328125
12/29/2016 2:49:00 PM,0,46,46,-0.543202459812164
9/30/2016 12:40:00 PM,-46.65,59,57,-49.7093772888184
6/8/2016 11:51:00 PM,-122.4,58,50,-129.755950927734
3/12/2016 10:51:00 AM,91.8,53,43,85.018440246582
8/28/2016 7:51:00 PM,-97.4,77,69,-105.574348449707
9/1/2016 6:51:00 PM,-67,72,70,-64.3758163452148
2/19/2016 10:00:00 PM,-127.1,38,34,-119.887306213379
8/28/2016 9:51:00 PM,-96.45,75,69,-98.4058227539063
10/17/2016 5:51:00 PM,0,75,66,-0.481868028640747
3/24/2016 3:51:00 AM,67.5,45,41,61.0798759460449
2/2/2016 5:51:00 AM,162.85,39,33,167.171127319336
12/26/2016 8:51:00 AM,0,34,30,-3.22464895248413
8/12/2016 6:51:00 PM,120.5,79,74,150.374099731445
4/16/2016 10:51:00 PM,-106.35,47,42,-78.8985977172852
6/5/2016 11:51:00 PM,-78.15,66,64,-80.2038879394531
4/15/2016 9:51:00 PM,-111.9,47,41,-83.5306091308594
10/21/2016 11:59:00 AM,0,67,66,-0.233479052782059
12/25/2016 5:51:00 PM,0,45,38,-0.516117215156555
9/11/2016 12:51:00 PM,81.5,80,64,80.2762298583984
8/21/2016 7:40:00 AM,-75.35,74,73,-75.9759902954102
9/27/2016 6:51:00 PM,-105.15,67,63,-109.598243713379
8/11/2016 11:17:00 PM,112.15,78,73,114.916061401367
1/16/2016 4:51:00 PM,208.3,50,42,207.227096557617
5/1/2016 3:51:00 AM,-76.3,50,43,-103.616607666016
11/27/2016 1:51:00 PM,0,49,40,2.25680589675903
10/16/2016 4:51:00 PM,0,67,60,0.795641183853149
2/16/2016 9:33:00 AM,-120.35,52,50,-125.772720336914
11/11/2016 1:51:00 AM,0,51,43,0.675880968570709
9/27/2016 2:28:00 AM,-109.1,66,65,-109.697677612305
11/24/2016 5:51:00 AM,0,40,35,-0.00404433580115438
9/1/2016 5:34:00 PM,-62.9,72,71,-60.904369354248
9/19/2016 2:51:00 AM,-74.1,76,72,-78.4991683959961
9/2/2016 4:51:00 AM,-121.25,67,60,-117.112152099609
4/10/2016 7:51:00 AM,-74.1,33,27,-77.2242813110352
5/20/2016 7:51:00 PM,81.5,65,52,-58.7542114257813
11/22/2016 4:51:00 PM,0,38,32,-1.65324974060059
4/2/2016 5:51:00 AM,65.95,54,48,46.8497619628906
7/1/2016 9:29:00 PM,-144.65,67,66,-147.569686889648
8/4/2016 11:51:00 PM,62.3,70,63,62.2255439758301
6/8/2016 9:51:00 PM,-122.4,60,51,-116.673393249512
6/25/2016 8:51:00 PM,-163.75,71,60,-161.503799438477
3/22/2016 3:51:00 PM,-55.95,55,41,-47.1436576843262
7/31/2016 12:51:00 PM,131.95,76,73,72.4747161865234
6/28/2016 1:51:00 PM,-138.45,74,71,-128.544662475586
4/4/2016 7:51:00 AM,65.85,39,37,58.7106018066406
11/13/2016 12:51:00 PM,0,59,44,0.617105603218079
10/15/2016 4:51:00 AM,0,46,43,-0.266156256198883
9/26/2016 4:51:00 AM,-126.4,57,49,-125.368347167969
1/30/2016 6:51:00 PM,190.1,39,31,193.095840454102
10/28/2016 9:51:00 AM,0,46,40,0.710526466369629
7/5/2016 2:37:00 AM,-156.45,71,70,-150.494415283203
12/24/2016 1:04:00 PM,0,42,41,-0.217959925532341
7/5/2016 3:51:00 PM,-123,86,73,-151.088760375977
2/14/2016 11:51:00 AM,-95.85,9,6,-91.8591766357422
5/21/2016 4:51:00 PM,-87.7,63,52,-105.579963684082
2/9/2016 12:51:00 AM,211.75,28,26,223.251617431641
8/10/2016 4:51:00 PM,145.3,86,77,135.501342773438
7/17/2016 1:51:00 AM,-73.4,75,68,-57.3478927612305
3/29/2016 10:51:00 PM,61.65,41,31,42.203556060791
7/18/2016 4:51:00 AM,-78.3,77,70,-42.6641426086426
7/30/2016 8:51:00 AM,-85.95,79,72,-77.3161239624023
6/6/2016 11:51:00 PM,-75.76666667,76,66,-82.5934906005859
3/24/2016 4:51:00 AM,66.7,44,40,71.8230667114258
6/10/2016 12:51:00 AM,-122.4,61,48,-123.786476135254
4/9/2016 11:51:00 PM,-102.2,36,29,-77.7085037231445
11/1/2016 6:51:00 PM,0,55,50,-0.28707754611969
2/25/2016 8:51:00 AM,-121.95,53,46,-129.752334594727
7/18/2016 12:51:00 AM,-72.65,81,69,-77.3688049316406
7/4/2016 8:43:00 PM,-159.35,69,68,-155.724472045898
11/29/2016 9:49:00 AM,0,55,53,0.843259871006012
11/17/2016 6:51:00 AM,0,50,46,-0.382470011711121
12/13/2016 5:51:00 PM,-122.8,41,34,-108.595977783203
10/23/2016 9:51:00 AM,0,54,45,2.80116128921509
9/12/2016 11:51:00 PM,-114.7,66,60,-114.763458251953
9/22/2016 1:51:00 PM,-106.85,85,63,-117.417366027832
9/8/2016 8:13:00 AM,-61.7,76,71,-74.0111312866211
5/7/2016 8:51:00 AM,-106.15,51,49,-94.2651824951172
5/3/2016 8:51:00 PM,-144.95,52,50,-141.607376098633
2/15/2016 11:10:00 AM,-96.5,22,18,-91.7565307617188
3/7/2016 9:51:00 PM,77.8,55,45,82.0786590576172
7/25/2016 2:51:00 AM,-62.9,81,70,-70.8991165161133
3/15/2016 8:51:00 PM,76.8,52,48,74.1907958984375
10/21/2016 12:09:00 PM,0,67,66,-0.233479052782059
12/25/2016 9:51:00 AM,0,43,38,2.59327173233032
5/26/2016 11:51:00 AM,-158.3,88,66,-162.534561157227
10/15/2016 1:51:00 PM,0,63,54,-4.59413957595825
3/21/2016 3:51:00 AM,47.6,32,31,47.3336563110352
10/31/2016 6:51:00 PM,0,50,42,-3.55967330932617
9/22/2016 10:51:00 PM,-112.85,69,61,-104.602752685547
2/7/2016 11:51:00 PM,186.9,39,34,187.189010620117
4/15/2016 9:51:00 AM,-137.35,53,41,-96.082405090332
2/8/2016 7:51:00 AM,199.9,38,33,174.645355224609
5/8/2016 10:22:00 AM,-59.65,58,54,-114.189682006836
11/8/2016 9:51:00 PM,0,60,47,0.264784723520279
1/14/2016 11:51:00 AM,213.55,31,25,165.232666015625
4/9/2016 3:51:00 PM,-131.8,38,36,-126.882339477539
5/7/2016 5:51:00 AM,-86.55,49,48,-94.2235717773438
5/12/2016 4:51:00 PM,-169.75,74,56,-149.335678100586
10/2/2016 5:51:00 AM,0,57,55,-0.398605585098267
2/11/2016 10:51:00 PM,-126.25,19,14,-110.175430297852
4/2/2016 2:51:00 PM,72.95,54,47,64.5068511962891
1/31/2016 12:51:00 AM,180.6,37,32,170.601928710938
11/3/2016 2:51:00 AM,0,62,58,-2.68854784965515
7/3/2016 1:51:00 AM,-176.8,68,58,-175.457901000977
9/19/2016 12:47:00 PM,132.25,72,71,35.8403701782227
3/11/2016 11:51:00 PM,75.6,48,40,70.4229049682617
5/28/2016 9:51:00 AM,69.25,83,71,6.61336851119995
7/28/2016 12:51:00 PM,-106.8,95,70,-73.6027755737305
9/4/2016 3:51:00 PM,-107.55,78,63,-77.6188583374023
4/7/2016 7:51:00 PM,-144.1,55,46,-135.912857055664
2/2/2016 3:51:00 PM,223.95,49,39,223.553131103516
3/8/2016 10:51:00 AM,77.7,62,49,78.3048629760742
1/2/2016 3:51:00 AM,-24.9,34,28,-14.3845567703247
4/12/2016 9:51:00 PM,-117.6,47,41,-139.112228393555
4/26/2016 9:29:00 AM,65.85,55,52,-4.61259078979492
8/20/2016 5:51:00 AM,-84.35,74,71,-68.3942642211914
3/18/2016 6:51:00 AM,74.95,48,38,67.5704650878906
7/23/2016 6:51:00 AM,-61.4,81,70,-48.0546913146973
11/22/2016 7:51:00 PM,0,37,32,4.19500637054443
2/6/2016 1:51:00 AM,160.95,31,26,165.203155517578
3/20/2016 8:34:00 PM,52.7,34,32,56.3390235900879
2/9/2016 6:51:00 AM,172.8,28,26,187.546691894531
8/10/2016 1:36:00 AM,109.6666667,76,73,99.7383575439453
12/19/2016 3:51:00 AM,0,28,22,0.0214963927865028
1/11/2016 3:51:00 PM,233.25,33,25,60.1108741760254
2/18/2016 9:51:00 AM,-147.1,29,23,-105.967277526855
9/16/2016 3:51:00 AM,-130.55,62,57,-124.679595947266
4/7/2016 5:51:00 PM,-139.65,57,49,-120.593696594238
4/9/2016 2:51:00 PM,-120.15,38,36,-117.199836730957
4/12/2016 10:51:00 PM,-129.4,46,36,-134.921646118164
6/7/2016 12:51:00 PM,-139.9,83,64,-139.633636474609
7/29/2016 10:51:00 AM,-153.85,75,70,-105.769515991211
9/6/2016 11:59:00 PM,-62.7,71,68,-64.7329483032227
6/17/2016 3:51:00 PM,-175.45,75,59,-190.180557250977
8/2/2016 5:51:00 PM,82.3,73,65,74.6585998535156
5/25/2016 5:51:00 AM,-161.95,64,56,-176.074569702148
6/4/2016 9:49:00 AM,-85.1,75,68,-95.4346466064453
11/8/2016 7:51:00 PM,0,61,48,-0.0465983636677265
2/12/2016 7:51:00 PM,-115,23,18,-110.175430297852
4/5/2016 4:51:00 AM,46.9,27,22,52.2025489807129
1/10/2016 8:51:00 AM,169.35,50,49,178.033279418945
9/5/2016 3:51:00 AM,-122.05,66,56,-119.470069885254
12/7/2016 1:51:00 AM,65,41,40,61.0375099182129
1/6/2016 3:51:00 AM,155.35,26,21,180.920806884766
12/23/2016 12:51:00 AM,0,41,35,-0.406952291727066
4/17/2016 7:51:00 AM,-75.45,53,43,-101.790649414063
3/27/2016 2:51:00 PM,72.65,50,43,70.598518371582
5/6/2016 6:49:00 AM,-91.2,48,47,-124.711715698242
2/27/2016 7:51:00 AM,-104,28,23,-105.26407623291
10/3/2016 9:49:00 AM,0,64,60,-1.24373769760132
10/30/2016 10:51:00 AM,0,72,63,-1.70884823799133
9/1/2016 4:51:00 PM,-65.55,72,71,-60.904369354248
3/11/2016 7:51:00 PM,78.1,55,44,79.7989807128906
3/26/2016 1:51:00 AM,84.95,40,36,71.9666061401367
8/8/2016 12:51:00 AM,99.15,76,64,61.5160293579102
3/18/2016 9:51:00 PM,83.1,45,37,82.3681488037109
5/4/2016 12:51:00 PM,-171,50,47,-149.760314941406
9/5/2016 7:51:00 PM,-94.5,79,66,-76.1378631591797
2/1/2016 8:51:00 PM,232.95,48,38,229.487640380859
6/1/2016 3:51:00 PM,-136,80,64,-114.133850097656
4/20/2016 1:51:00 PM,-145.75,66,45,-141.636260986328
12/22/2016 5:51:00 AM,0,39,33,-3.332594871521
2/22/2016 8:51:00 PM,-125.9,45,37,-98.5801544189453
12/5/2016 2:51:00 AM,0,41,36,6.56241416931152
7/2/2016 9:51:00 AM,-176.2,71,60,-173.13493347168
1/25/2016 4:51:00 PM,-23.3,36,30,-11.0785226821899
9/24/2016 8:31:00 AM,-120.55,60,56,-117.36784362793
6/15/2016 1:51:00 AM,-174.8,66,55,-146.180084228516
7/8/2016 3:51:00 AM,-164.25,77,72,-78.8949737548828
5/31/2016 12:03:00 AM,49.15,72,68,22.6027698516846
3/1/2016 2:51:00 PM,67.2,48,38,36.4099235534668
5/3/2016 5:35:00 AM,-87.4,51,50,-108.042129516602
3/20/2016 10:51:00 PM,52.35,34,32,53.2726249694824
2/12/2016 11:51:00 AM,-113.45,25,19,-105.274696350098
5/3/2016 2:51:00 PM,-145.2,53,51,-129.195922851563
2/21/2016 7:51:00 PM,-100.35,51,43,-93.3460998535156
7/28/2016 5:51:00 PM,-111.85,80,73,-117.247062683105
6/4/2016 7:24:00 AM,-74.85,72,67,-83.4013519287109
6/28/2016 5:51:00 PM,-117.45,72,69,-130.297958374023
12/10/2016 6:51:00 PM,85.4,33,28,79.4910278320313
11/5/2016 10:51:00 PM,0,56,49,0.479382932186127
1/21/2016 6:51:00 AM,170.2,27,23,170.786346435547
2/21/2016 4:51:00 PM,-138.85,54,44,-120.576553344727
1/22/2016 5:51:00 PM,227.65,29,23,213.13362121582
3/15/2016 2:51:00 AM,88.15,45,43,86.4156646728516
8/20/2016 3:51:00 AM,-82.95,74,71,-68.3942642211914
12/7/2016 11:51:00 PM,62.7,43,39,65.8398513793945
9/18/2016 1:51:00 AM,-103.35,70,66,-101.071594238281
12/8/2016 4:51:00 AM,79.15,41,36,76.6939315795898
1/3/2016 10:51:00 AM,-26.5,43,35,0.00325585738755763
8/2/2016 1:51:00 PM,86.35,77,66,82.7694549560547
12/3/2016 3:51:00 AM,0,43,37,-0.630276441574097
9/3/2016 4:14:00 AM,-108,69,64,-104.792182922363
4/5/2016 12:51:00 AM,51.9,29,25,58.2937202453613
8/12/2016 3:51:00 PM,119.3,91,79,125.752136230469
3/2/2016 6:51:00 AM,70.8,51,47,71.1577301025391
6/10/2016 8:51:00 AM,-122.4,64,50,-142.148223876953
4/5/2016 6:51:00 AM,53.1,27,22,52.2025489807129
5/8/2016 6:23:00 AM,-70.05,50,48,-61.9388809204102
4/23/2016 8:51:00 AM,39.75,61,58,47.5663032531738
8/30/2016 9:51:00 PM,-63.35,76,69,-57.626033782959
12/12/2016 8:51:00 AM,74.4,41,40,-95.7887268066406
8/14/2016 9:51:00 PM,119.5,79,74,128.102310180664
1/17/2016 6:51:00 AM,208.3,35,29,198.630233764648
12/16/2016 9:51:00 PM,0,26,21,-0.363347142934799
9/18/2016 3:51:00 AM,-106.2,70,66,-101.071594238281
12/13/2016 11:51:00 PM,-123.55,41,36,-120.721397399902
7/1/2016 9:51:00 PM,-142.9,67,66,-147.569686889648
7/19/2016 1:51:00 PM,-149.85,80,64,-125.292633056641
12/27/2016 12:49:00 AM,0,52,50,-0.129598721861839
6/5/2016 8:02:00 AM,-89.55,66,64,-80.2038879394531
12/24/2016 11:01:00 AM,0,40,39,-0.426074087619781
5/10/2016 4:51:00 PM,-150.55,60,47,-158.720443725586
5/8/2016 8:51:00 PM,-109.25,57,45,-114.898284912109
9/1/2016 8:40:00 AM,-62.95,71,69,-62.1145706176758
1/10/2016 8:51:00 PM,187.45,47,40,202.856369018555
5/5/2016 5:51:00 PM,-136.5,56,49,-138.933807373047
3/11/2016 2:51:00 AM,77.45,58,54,77.3832931518555
1/19/2016 12:51:00 PM,-26,25,19,156.988327026367
9/14/2016 11:51:00 AM,-84.7,88,70,-111.018562316895
4/1/2016 12:51:00 AM,78.4,65,60,65.3915405273438
11/5/2016 6:51:00 AM,0,45,40,-0.941616177558899
6/29/2016 10:51:00 AM,-156.9,78,69,-168.507339477539
5/17/2016 3:51:00 PM,-138,60,53,-64.7726669311523
3/21/2016 8:51:00 PM,45.4,41,32,2.52047061920166
8/21/2016 8:28:00 AM,-80.1,76,75,-86.2491149902344
8/6/2016 3:33:00 AM,65.05,74,68,61.9897575378418
1/2/2016 1:51:00 AM,-25.85,34,28,-14.3845567703247
10/18/2016 5:51:00 PM,0,75,67,-19.7538299560547
1/12/2016 3:51:00 PM,221.85,43,35,184.215637207031
2/25/2016 10:32:00 AM,-139.5,51,45,-135.731811523438
6/3/2016 4:51:00 PM,-119.95,70,65,-116.713165283203
4/8/2016 12:51:00 AM,-110.05,49,43,-94.4928359985352
12/27/2016 10:51:00 AM,0,56,54,-0.253915637731552
